,date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2366,2016-07-01,north east,127710,E12000001,3511.0,-,0
2367,2016-08-01,north east,126116,E12000001,3241.0,-,0
2368,2016-09-01,north east,124781,E12000001,3370.0,-,0
2369,2016-10-01,north east,124213,E12000001,3061.0,-,0
2370,2016-11-01,north east,124910,E12000001,3366.0,-,0
2371,2016-12-01,north east,126333,E12000001,3661.0,-,0
2372,2017-01-01,north east,122055,E12000001,2581.0,-,0
2373,2017-02-01,north east,124088,E12000001,2701.0,-,0
2374,2017-03-01,north east,121858,E12000001,3530.0,-,0
2375,2017-04-01,north east,124897,E12000001,3011.0,-,0
2376,2017-05-01,north east,127074,E12000001,3088.0,-,0
2377,2017-06-01,north east,128096,E12000001,4245.0,-,0
2378,2017-07-01,north east,127983,E12000001,3452.0,-,0
2379,2017-08-01,north east,129738,E12000001,3486.0,-,0
2380,2017-09-01,north east,127527,E12000001,3562.0,-,0
2381,2017-10-01,north east,128590,E12000001,3537.0,-,0
2382,2017-11-01,north east,127126,E12000001,3661.0,-,0
2383,2017-12-01,north east,130118,E12000001,3664.0,-,0
2384,2018-01-01,north east,124169,E12000001,2523.0,-,0
2385,2018-02-01,north east,126444,E12000001,2535.0,-,0
2386,2018-03-01,north east,124038,E12000001,3213.0,-,0
2387,2018-04-01,north east,128330,E12000001,2867.0,-,0
2388,2018-05-01,north east,128840,E12000001,3301.0,-,0
2389,2018-06-01,north east,128049,E12000001,4049.0,-,0
2390,2018-07-01,north east,131245,E12000001,3449.0,-,0
2391,2018-08-01,north east,130376,E12000001,3935.0,-,0
2392,2018-09-01,north east,130223,E12000001,3115.0,-,0
2393,2018-10-01,north east,130709,E12000001,3557.0,-,0
2394,2018-11-01,north east,128885,E12000001,3824.0,-,0
2395,2018-12-01,north east,128859,E12000001,3349.0,-,0
2396,2019-01-01,north east,125448,E12000001,2538.0,-,0
2397,2019-02-01,north east,124567,E12000001,2618.0,-,0
2398,2019-03-01,north east,124963,E12000001,3309.0,-,0
2399,2019-04-01,north east,129094,E12000001,2792.0,-,0
2400,2019-05-01,north east,128846,E12000001,3288.0,-,0
2401,2019-06-01,north east,129606,E12000001,3559.0,-,0
2402,2019-07-01,north east,129737,E12000001,3393.0,-,0
2403,2019-08-01,north east,131693,E12000001,3579.0,-,0
2404,2019-09-01,north east,131941,E12000001,3084.0,-,0
2405,2019-10-01,north east,129324,E12000001,3178.0,-,0
2406,2019-11-01,north east,129646,E12000001,3453.0,-,0
2407,2019-12-01,north east,129959,E12000001,-,-,0
2408,2020-01-01,north east,126592,E12000001,-,-,0
